country_name,wbcode,year,gdp_capita,lp_bl,lh_bl,tradewb,mortnew,ginv,dem,unrestreg,pop
Malta,MLT,2010,11066.7841796875,26.907835006713867,10.510344505310059,167.19541931152344,5.900000095367432,13.868293762207031,1,0.17391304671764374,414508
Mongolia,MNG,2000,471.47332763671875,14.252050399780273,12.227301597595215,116.07965087890625,48.400001525878906,29.010740280151367,1,0.2142857164144516,2397438
Mongolia,MNG,2005,610.97705078125,13.148185729980469,11.167642593383789,129.31092834472656,34.29999923706055,37.528560638427734,1,0.0714285746216774,2526447
Mongolia,MNG,2010,772.933349609375,14.166426658630371,12.508718490600586,112.23565673828125,25.200000762939453,40.79469299316406,1,0.0714285746216774,2712657
Mozambique,MOZ,2000,233.43927001953125,17.179576873779297,0.3288382887840271,50.196720123291016,112.0999984741211,30.950576782226562,1,0.18421052396297455,18264536
Mozambique,MOZ,2005,308.8061828613281,20.183931350708008,0.40579456090927124,73.51615905761719,89.30000305175781,18.694385528564453,1,0.2368421107530594,21126676
Mozambique,MOZ,2010,389.7636413574219,21.797922134399414,0.4965175688266754,69.406219482421875,71.0999984741211,22,1,0.31578946113586426,24321457
Mauritania,MRT,2000,489.51165771484375,35.65199661254883,1.7451671361923218,66.5783462524414,75,20.629989624023438,0,0.18421052396297455,2711421
Mauritania,MRT,2005,532.3746337890625,37.811370849609375,2.1343069076538086,97.33306884765625,71.5999984741211,61.46867752075195,0,0.2368421107530594,3154087
Mauritania,MRT,2010,609.1312255859375,41.202640533447266,2.284153461456299,116.28742218017578,66.80000305175781,26.78472900390625,0,0.31578946113586426,3591400
Mauritius,MUS,2000,3861.03857421875,48.59640884399414,2.6446075439453125,128.8017578125,16.299999237060547,26.137781143188477,1,0.2857142984867096,1186873
Mauritius,MUS,2005,4284.35888671875,46.390098571777344,2.5955092906951904,116.24761962890625,13.800000190734863,22.529504776000977,1,0.1428571492433548,1228254
Mauritius,MUS,2010,5182.1435546875,43.251712799072266,3.3464627265930176,110.80521392822266,12.899999618530273,23.645397186279297,1,0.2857142984867096,1250400
Malawi,MWI,2000,155.2715606689453,48.500091552734375,0.48799940943717957,68.89734649658203,102.80000305175781,13.564698219299316,1,0.18421052396297455,11193230
Malawi,MWI,2005,150.05801391601562,51.31138610839844,0.4169324040412903,67.24134826660156,72.5999984741211,22.68482208251953,1,0.2368421107530594,12747846
Malawi,MWI,2010,184.1417999267578,55.485694885253906,0.3226410746574402,68.3326187133789,52.599998474121094,25.987060546875,1,0.31578946113586426,14769824
Malaysia,MYS,2000,4005.556396484375,28.288171768188477,8.330836296081543,216.06922912597656,8.699999809265137,26.867488861083984,0,0.2142857164144516,23420751
Malaysia,MYS,2005,4529.60107421875,24.749298095703125,11.004483222961426,207.89990234375,7,22.396642684936523,0,0.0714285746216774,25796124
Malaysia,MYS,2010,5184.70947265625,20.293163299560547,13.93372917175293,164.88751220703125,7.199999809265137,23.14837646484375,0,0.0714285746216774,28119500
Namibia,NAM,2000,2061.620849609375,46.400001525878906,2.799999952316284,97.795806884765625,48,17.098617553710938,1,0.2857142984867096,1897953
Namibia,NAM,2005,2390.598876953125,47.32759094238281,2.5445213317871094,82.52777099609375,42.400001525878906,19.689455032348633,1,0.1428571492433548,2027026
Namibia,NAM,2010,2667.246826171875,45.63814163208008,2.0661332607269287,103.59416198730469,31.100000381469727,21.234716415405273,1,0.2857142984867096,2193643
Niger,NER,2000,164.64894104003906,13.106276512145996,0.8482347130775452,41.03209686279297,101,11.433926582336426,1,0.18421052396297455,11224523
Niger,NER,2005,168.1737518310547,15.25146770477295,0.9928723573684692,44.50135040283203,82.80000305175781,22.590696334838867,1,0.2368421107530594,13485436
Nicaragua,NIC,2000,775.8292236328125,35.47627639770508,12.336522102355957,64.11553192138672,32.5,30.47577667236328,1,0.6000000238418579,5026792
Nicaragua,NIC,2005,847.57891845703125,32.994911193847656,13.989365577697754,68.51759338378906,26.299999237060547,28.687366485595703,1,0.3333333432674408,5379327
Nicaragua,NIC,2010,948.35595703125,30.31911277770996,15.866462707519531,83.49432373046875,22,24.360055923461914,1,0.1428571492433548,5737722
Netherlands,NLD,2000,24179.73046875,11.115763664245605,22.245121002197266,128.91195678710938,5.099999904632568,22.031295776367188,1,0.043478261679410934,15925513
Netherlands,NLD,2005,25194.341796875,10.577666282653809,25.102479934692383,128.6431427001953,4.5,19.012985229492188,1,0.17391304671764374,16319868
Netherlands,NLD,2010,26551.84375,8.871899604797363,24.792325973510742,139.7940673828125,3.700000047683716,17.980602264404297,1,0.17391304671764374,16615394
Norway,NOR,2000,37472.671875,22.026805877685547,24.452783584594727,78.579864501953125,3.9000000953674316,20.368785858154297,1,0.043478261679410934,4490967
Norway,NOR,2005,40584.2421875,0.19052748382091522,28.21023178100586,72.49016571044922,3.200000047683716,21.45885467529297,1,0.17391304671764374,4623291
Norway,NOR,2010,39972.3515625,0.5192511677742004,28.054643630981445,68.20306396484375,2.5,22.44032096862793,1,0.17391304671764374,4889252
Nepal,NPL,2000,225.16868591308594,15.84119701385498,3.728175640106201,53.00251388549805,60.5,24.31486701965332,1,0,23740145
Nepal,NPL,2005,237.92869567871094,18.011327743530273,3.5982818603515625,44.04827880859375,46.70000076293945,26.451276779174805,0,0.20000000298023224,25506847
Nepal,NPL,2010,268.25946044921875,21.179061889648438,3.0521469116210938,44.24263000488281,36.400001525878906,38.318092346191406,1,0.20000000298023224,26875910
New Zealand,NZL,2000,13375.43359375,32.222469329833984,42.00422668457031,65.9078140258789,6.099999904632568,21.320938110351562,1,0.043478261679410934,3857700
New Zealand,NZL,2005,15171.5947265625,30.081199645996094,44.96257781982422,56.62474060058594,5.400000095367432,24.700056076049805,1,0.17391304671764374,4133900
Pakistan,PAK,2000,511.7025451660156,9.624878883361816,6.888513088226318,30.407787322998047,87.5999984741211,17.22663116455078,0,0,138250487
Pakistan,PAK,2005,594.766845703125,16.507511138916016,6.295119285583496,30.322723388671875,79.5999984741211,19.081254959106445,0,0.20000000298023224,153356383
Pakistan,PAK,2010,668.54791259765625,17.254358291625977,6.396645545959473,33.98579406738281,72.19999694824219,15.562405586242676,1,0.20000000298023224,170043918
Panama,PAN,2000,3930.989501953125,36.523555755615234,20.40203285217285,140.31259155273438,21.799999237060547,24.139236450195312,1,0.1111111119389534,3028751
Panama,PAN,2005,4431.1279296875,34.20226287841797,21.319194793701172,139.3972930908203,19.399999618530273,18.35793685913086,1,0.0555555559694767,3319301
Panama,PAN,2010,5900.6171875,31.944429397583008,22.69153594970703,141.1425323486328,16.899999618530273,27.5,1,0.0555555559694767,3620506
Peru,PER,2000,2060.576171875,32.691795349121094,21.073915481567383,33.45729064941406,30.399999618530273,20.16266632080078,1,0.6000000238418579,25914875
Peru,PER,2005,2374.297119140625,30.263378143310547,20.684255599975586,42.9050407409668,21.799999237060547,17.889741897583008,1,0.3333333432674408,27610406
Peru,PER,2010,3180.4306640625,24.917003631591797,20.573917388916016,45.907066345214844,15.699999809265137,25.265926361083984,1,0.1428571492433548,29373644
Philippines,PHL,2000,1048.070556640625,38.50330352783203,25.694347381591797,100.78944396972656,30.399999618530273,18.367599487304688,1,0.375,77932247
Philippines,PHL,2005,1185.3768310546875,34.65463638305664,28.002099990844727,100.20686340332031,27.799999237060547,21.550405502319336,1,0.375,86141373
Philippines,PHL,2010,1383.40185546875,30.404394149780273,29.56890296936035,68.16131591796875,24.700000762939453,20.54072380065918,1,0,93038902
Papua New Guinea,PNG,2000,654.66876220703125,35.03144454956055,1.4307900667190552,119.06680297851562,58.400001525878906,21.892017364501953,1,0.375,5374051
Poland,POL,2000,4454.080078125,22.790481567382812,12.765283584594727,57.22798156738281,8.100000381469727,24.849740982055664,1,0.11538461595773697,38258629
Poland,POL,2005,5223.6796875,19.91924476623535,12.2105712890625,76.928192138671875,6.5,19.266206741333008,1,0.18518517911434174,38165445
Poland,POL,2010,6575.7451171875,16.3673038482666,13.77632999420166,81.605621337890625,5.099999904632568,20.937210083007812,1,0.11538461595773697,38042794
Portugal,PRT,2000,11470.8974609375,54.14490509033203,9.903507232666016,66.34638977050781,5.699999809265137,28.429611206054688,1,0.3333333432674408,10289898
Portugal,PRT,2005,11586.9775390625,49.920475006103516,11.15036678314209,64.021484375,3.700000047683716,23.546836853027344,1,0.3333333432674408,10503330
Portugal,PRT,2010,11744.833984375,47.35227584838867,11.212450981140137,66.73692321777344,3.0999999046325684,19.597705841064453,1,0,10573100
Paraguay,PRY,2000,1323.330078125,63.9141845703125,7.506381988525391,82.92193603515625,27.100000381469727,18.281538009643555,1,0.6000000238418579,5302703
Paraguay,PRY,2005,1360.6439208984375,55.77507019042969,3.7427055835723877,98.47737121582031,23.299999237060547,19.889265060424805,1,0.3333333432674408,5795493
Paraguay,PRY,2010,1621.1771240234375,48.386268615722656,4.037696838378906,99.51177978515625,20,17.745479583740234,1,0.1428571492433548,6209877
Qatar,QAT,2000,30052.76171875,10.757734298706055,16.277099609375,92.97554016113281,10.699999809265137,20.15128517150879,0,0.1666666716337204,593453
Qatar,QAT,2005,32224.0078125,9.199999809265137,20,95.4693832397461,8.800000190734863,35.0044059753418,0,0.2777777910232544,836924
Russia,RUS,2000,1775.1412353515625,8.751070976257324,51.127315521240234,70.23421478271484,19.700000762939453,18.693878173828125,1,0.11538461595773697,146596557
Russia,RUS,2005,2442.962890625,6.1182661056518555,52.88749313354492,57.367027282714844,14.399999618530273,20.077497482299805,0,0.18518517911434174,143518523
Russia,RUS,2010,2923.144287109375,4.384840965270996,55.760154724121094,49.712547302246094,10,22.77545738220215,0,0.11538461595773697,142849449
Rwanda,RWA,2000,214.2316131591797,35.412593841552734,0.4942336678504944,30.845230102539062,108.19999694824219,13.375980377197266,0,0.18421052396297455,8021875
Rwanda,RWA,2005,272.419677734375,37.10166549682617,0.8559397459030151,36.18402099609375,67.19999694824219,15.778873443603516,0,0.2368421107530594,9008230
Rwanda,RWA,2010,338.2663879394531,39.11607360839844,1.4217137098312378,39.57427215576172,43.70000076293945,20.969623565673828,0,0.31578946113586426,10293669
Saudi Arabia,SAU,2000,9400.8115234375,30.375085830688477,13.644523620605469,66.94146728515625,18.799999237060547,18.711624145507812,0,0.1666666716337204,21392273
Saudi Arabia,SAU,2005,9439.8583984375,28.981481552124023,14.929041862487793,81.14824676513672,13.199999809265137,18.239591598510742,0,0.2777777910232544,24745230
Saudi Arabia,SAU,2010,9425.326171875,27.268085479736328,13.724629402160645,87.47084045410156,8.5,22.874704360961914,0,0.2222222238779068,28090647
Sudan,SDN,2000,361.71282958984375,24.950420379638672,1.1265476942062378,32.91951370239258,67.9000015258789,24.888031005859375,0,0.18421052396297455,28079664
Sudan,SDN,2005,417.66595458984375,26.63639259338379,1.7368977069854736,39.24008560180664,59.099998474121094,28.128633499145508,0,0.2368421107530594,31990003
Sudan,SDN,2010,523.95013427734375,28.731340408325195,2.6231372356414795,40.1898193359375,52,23.1514835357666,0,0.31578946113586426,36114885
Senegal,SEN,2000,493.5721130371094,47.461387634277344,2.511347770690918,62.979286193847656,69.80000305175781,20.460994720458984,1,0.18421052396297455,9860578
Senegal,SEN,2005,542.00518798828125,50.13774108886719,2.7647502422332764,66.2716064453125,57.099998474121094,29.637203216552734,1,0.2368421107530594,11268994
Senegal,SEN,2010,561.70855712890625,53.76231002807617,3.6085805892944336,67.83341979980469,47.29999923706055,29,1,0.31578946113586426,12956791
Singapore,SIN,2000,23814.556640625,39.99856948852539,11.924845695495605,355.2582092285156,3,33.183441162109375,0,0.2142857164144516,4027887
Singapore,SIN,2005,28408.5234375,37.08837127685547,17.621614456176758,423.2818603515625,2.299999952316284,19.9747371673584,0,0.0714285746216774,4265762
Singapore,SIN,2010,32535.83203125,30.66649055480957,18.755464553833008,374.4078369140625,2.200000047683716,22.12801742553711,0,0.0714285746216774,5076732
Sierra Leone,SLE,2000,153.47796630859375,15.425287246704102,0.8476784825325012,38.056114196777344,142.60000610351562,1.0968103408813477,0,0.2857142984867096,4060709
Sierra Leone,SLE,2005,234.04925537109375,19.55670738220215,1.0364714860916138,47.28736877441406,133.6999969482422,11.456796646118164,1,0.1428571492433548,5071271
Sierra Leone,SLE,2010,268.331787109375,20.017242431640625,1.3004214763641357,44.741233825683594,122.69999694824219,24.476194381713867,1,0.2857142984867096,5775902
El Salvador,SLV,2000,2211.0224609375,45.01139450073242,9.542375564575195,64.681793212890625,26.399999618530273,16.92608642578125,1,0.6000000238418579,5811836
El Salvador,SLV,2005,2438.1435546875,41.80006790161133,10.601789474487305,70.7198715209961,19.700000762939453,16.083024978637695,1,0.3333333432674408,5947206
El Salvador,SLV,2010,2557.43359375,40.15670394897461,11.528368949890137,64.59935760498047,14.899999618530273,13.312084197998047,1,0.1428571492433548,6038306
Slovak Republic,SVK,2000,5330.40185546875,24.652746200561523,11.656847953796387,136.10336303710938,10.199999809265137,25.9820556640625,1,0.11538461595773697,5388720
Slovak Republic,SVK,2005,6774.73193359375,16.057600021362305,12.17711067199707,153.57601928710938,8.300000190734863,28.874082565307617,1,0.18518517911434174,5372807
Slovak Republic,SVK,2010,8445.5263671875,13.986531257629395,12.365890502929688,152.00546264648438,6.800000190734863,23.445606231689453,1,0.11538461595773697,5391428
Slovenia,SVN,2000,10045.3603515625,6.699999809265137,15.199999809265137,105.11579895019531,4.599999904632568,27.42460823059082,1,0.11538461595773697,1988925
Slovenia,SVN,2005,11930.458984375,5.240549564361572,14.334635734558105,121.27772521972656,3.5,27.158796310424805,1,0.18518517911434174,2000474
Slovenia,SVN,2010,12729.4541015625,4.035697937011719,15.463430404663086,123.71015930175781,2.799999952316284,22.62531280517578,1,0.11538461595773697,2048583
Sweden,SWE,2000,27869.376953125,17.826257705688477,23.146318435668945,83.12043762207031,3.4000000953674316,18.642105102539062,1,0.043478261679410934,8872109
Sweden,SWE,2005,31271.103515625,10.724642753601074,27.01802635192871,86.20672607421875,2.9000000953674316,17.744003295898438,1,0.17391304671764374,9029572
Sweden,SWE,2010,32292.482421875,10.945657730102539,25.27107810974121,90.95891571044922,2.4000000953674316,18.711227416992188,1,0.17391304671764374,9378126
Swaziland,SWZ,2000,1508.184326171875,38.40981674194336,3.7792348861694336,155.59329223632812,79.5,18.116771697998047,0,0.18421052396297455,1063715
Swaziland,SWZ,2005,1663.009765625,37.599369049072266,3.847381830215454,174.5364990234375,80.0999984741211,15.039250373840332,0,0.2368421107530594,1104642
Swaziland,SWZ,2010,1810.2305908203125,37.444419860839844,3.6527018547058105,131.29449462890625,61.20000076293945,9.684008598327637,0,0.31578946113586426,1193148
Syrian Arab Republic,SYR,2000,1208.734619140625,53.265621185302734,5.295538902282715,67.3811264038086,20,17.26788330078125,0,0.1666666716337204,16354050
Syrian Arab Republic,SYR,2005,1330.3214111328125,58.53302001953125,4.380039215087891,80.19975280761719,16.100000381469727,18.406930923461914,0,0.2777777910232544,18132842
Syrian Arab Republic,SYR,2010,1525.7801513671875,62.10508728027344,3.616487979888916,66.47254943847656,13.100000381469727,18.81774139404297,0,0.2222222238779068,20720602
Togo,TGO,2000,277.27325439453125,27.322111129760742,2.1298437118530273,73.39839172363281,76.5999984741211,15.180002212524414,0,0.18421052396297455,4874735
Togo,TGO,2005,273.4276123046875,29.575246810913086,2.333454132080078,97.91365051269531,71.0999984741211,16.292015075683594,0,0.2368421107530594,5578219
Togo,TGO,2010,285.2244567871094,32.066917419433594,2.4507253170013428,92.511474609375,65.0999984741211,18.814210891723633,0,0.31578946113586426,6390851
Thailand,THA,2000,1943.2379150390625,65.92022705078125,5.303058624267578,112.50358581542969,19.200000762939453,22.836185455322266,1,0.2142857164144516,62693322
Thailand,THA,2005,2359.64453125,62.93397521972656,6.419131755828857,139.40835571289062,15.100000381469727,31.442276000976562,1,0.0714285746216774,65863973
Thailand,THA,2010,2712.51708984375,57.85939407348633,9.074018478393555,129.09140014648438,12.199999809265137,25.935075759887695,1,0.0714285746216774,66692024
Tajikistan,TJK,2000,139.40988159179688,6.417582988739014,8.999330520629883,166.26763916015625,72.9000015258789,9.413683891296387,0,0.11538461595773697,6186152
Tajikistan,TJK,2005,215.89706420898438,6.061421871185303,7.45072603225708,95.9101791381836,60.70000076293945,14.284177780151367,0,0.18518517911434174,6805655
Tajikistan,TJK,2010,279.1804504394531,8.446100234985352,5.939177989959717,72.03034210205078,52.099998474121094,22.811979293823242,0,0.11538461595773697,7581696
Tonga,TON,2000,1926.004638671875,26.906129837036133,9.08353328704834,61.004486083984375,15.5,21.676002502441406,0,0.2142857164144516,97898
Tonga,TON,2005,2062.197998046875,29,12.100000381469727,71.72279357910156,13.600000381469727,22.22296142578125,0,0.0714285746216774,100858
Tonga,TON,2010,2025.28271484375,24.899377822875977,12.343459129333496,77.04027557373047,11.800000190734863,30.135839462280273,0,0.0714285746216774,103947
Trinidad and Tobago,TTO,2000,6311.1064453125,45.802154541015625,3.5992469787597656,103.40064239501953,24.600000381469727,20.00834846496582,1,0.1111111119389534,1267980
Trinidad and Tobago,TTO,2005,9105.455078125,38.24333190917969,3.6887974739074707,106.49861145019531,22.299999237060547,30.17719078063965,1,0.0555555559694767,1296933
Tunisia,TUN,2000,2245.3349609375,29.83650016784668,5.490328788757324,79.47264099121094,24.799999237060547,26.082612991333008,0,0.1666666716337204,9552500
Tunisia,TUN,2005,2653.593505859375,31.84563446044922,6.86740779876709,89.65956115722656,19.200000762939453,21.679443359375,0,0.2777777910232544,10029000
Tunisia,TUN,2010,3164.927734375,31.853580474853516,9.646645545959473,98.47200775146484,15,26.515684127807617,0,0.2222222238779068,10547100
Turkey,TUR,2000,4189.47802734375,52.758384704589844,9.58155345916748,39.38386535644531,30.5,20.76679801940918,1,0.11538461595773697,63240157
Turkey,TUR,2005,4887.37060546875,53.92954635620117,8.541393280029297,48.040992736816406,20.299999237060547,19.98958969116211,1,0.18518517911434174,67860617
Turkey,TUR,2010,5348.59716796875,51.39484786987305,8.825932502746582,45.630950927734375,13.600000381469727,19.523426055908203,1,0.11538461595773697,72310416
Tanzania,TZA,2000,307.1841125488281,59.085140228271484,0.9303938150405884,36.219242095947266,80.5,16.815568923950195,0,0.18421052396297455,33991590
Tanzania,TZA,2005,377.7123718261719,62.645809173583984,0.8353267312049866,46.88862991333008,57.20000076293945,25.0611629486084,0,0.2368421107530594,39065600
Tanzania,TZA,2010,456.3857116699219,66.41505432128906,0.7473310828208923,62.985313415527344,41.5,32.026702880859375,0,0.31578946113586426,45648525
Uganda,UGA,2000,255.78060913085938,54.727516174316406,4.8075408935546875,34.42454528808594,89.0999984741211,19.483821868896484,0,0.18421052396297455,23757636
Uganda,UGA,2005,301.25830078125,58.5257453918457,4.2949113845825195,36.94290542602539,68.30000305175781,22.355146408081055,0,0.2368421107530594,28042413
Uganda,UGA,2010,377.4211120605469,60.84967041015625,3.9716382026672363,58.92414093017578,51.20000076293945,23.48703384399414,0,0.31578946113586426,33149417
Ukraine,UKR,2000,635.708984375,11.02013111114502,36.68803787231445,110.69279479980469,15.899999618530273,19.630151748657227,1,0.11538461595773697,49175848
Ukraine,UKR,2005,960.2261962890625,6.001068592071533,38.08140182495117,105.17607116699219,12.5,22.584789276123047,1,0.18518517911434174,47105150
Ukraine,UKR,2010,1036.8306884765625,4.955075263977051,39.178775787353516,98.693817138671875,10.199999809265137,19.564664840698242,1,0.11538461595773697,45870700
Uruguay,URY,2000,6914.36279296875,49.094356536865234,10.99293041229248,34.98689270019531,14.100000381469727,14.45702075958252,1,0.1111111119389534,3321242
Uruguay,URY,2005,6967.47119140625,50.94205093383789,9.603659629821777,59.76841354370117,13.399999618530273,17.6988582611084,1,0.0555555559694767,3325608
United States,USA,2000,35081.921875,3.196389675140381,52.01023483276367,24.49822998046875,7.099999904632568,20.57522201538086,1,0.043478261679410934,282162411
United States,USA,2005,37731.7734375,3.0322072505950928,53.04884338378906,25.63512420654297,6.800000190734863,19.91436004638672,1,0.17391304671764374,295516599
United States,USA,2010,37491.1796875,2.724127769470215,53.964237213134766,27.01010513305664,6.300000190734863,14.841116905212402,1,0.17391304671764374,309346863
"Venezuela, Rep. Bol.",VEN,2000,4818.7080078125,55.038089752197266,13.972314834594727,48.902740478515625,18.200000762939453,24.170391082763672,1,0.1111111119389534,24481477
"Venezuela, Rep. Bol.",VEN,2005,5000.076171875,56.273170471191406,14.358620643615723,58.827754974365234,15.800000190734863,23.0040340423584,1,0.0555555559694767,26769115
"Venezuela, Rep. Bol.",VEN,2010,5528.36328125,55.512699127197266,15.387529373168945,48.979820251464844,13.699999809265137,21.97165870666504,0,0.0555555559694767,28995745
Vietnam,VNM,2000,401.54779052734375,72.47045135498047,2.3766961097717285,107.85369873046875,24.600000381469727,29.609914779663086,0,0.2142857164144516,77630900
Vietnam,VNM,2005,543.35650634765625,71.30081939697266,3.137727737426758,142.64453125,20.799999237060547,35.574249267578125,0,0.0714285746216774,82392100
Vietnam,VNM,2010,722.80755615234375,67.95157623291016,4.485076904296875,156.18231201171875,18.700000762939453,38.881595611572266,0,0.0714285746216774,86932500
"Yemen, Republic of",YEM,2000,543.7138671875,8.082653045654297,1.2882730960845947,78.57347869873047,69.9000015258789,18.927661895751953,0,0.1666666716337204,17795219
"Yemen, Republic of",YEM,2005,573.4857177734375,12.492376327514648,1.873992919921875,76.36100006103516,57.79999923706055,18.529619216918945,0,0.2777777910232544,20504385
"Yemen, Republic of",YEM,2010,610.35736083984375,14.768020629882812,2.4798214435577393,70.27604675292969,49.20000076293945,11.701443672180176,0,0.2222222238779068,23591972
South Africa,ZAF,2000,3019.946533203125,24.1959285736084,8.887123107910156,50.61157989501953,51.400001525878906,15.913172721862793,1,0.18421052396297455,44000000
South Africa,ZAF,2005,3397.72021484375,22.49153709411621,8.559470176696777,54.101707458496094,51,17.957687377929688,1,0.2368421107530594,47270063
South Africa,ZAF,2010,3745.64990234375,19.6303768157959,8.053934097290039,55.55210876464844,35,19.27727699279785,1,0.31578946113586426,50771826
Zambia,ZMB,2000,317.37457275390625,48.60845184326172,2.14870285987854,64.23359680175781,99.4000015258789,17.357084274291992,1,0.18421052396297455,10585220
Zambia,ZMB,2005,357.1104431152344,46.78908920288086,1.8829779624938965,74.54656219482422,76.5,23.672632217407227,1,0.2368421107530594,12043591
Zambia,ZMB,2010,432.2263488769531,46.622493743896484,1.5518044233322144,78.93955993652344,62.900001525878906,22.566959381103516,1,0.31578946113586426,13917439
Zimbabwe,ZWE,2000,534.7911376953125,40.744956970214844,1.5403894186019897,71.67383575439453,60.79999923706055,13.569424629211426,0,0.18421052396297455,12499981
Zimbabwe,ZWE,2005,362.5763854980469,38.275733947753906,1.2939759492874146,75.11845397949219,57.099998474121094,1.5251764059066772,0,0.2368421107530594,12984418
Zimbabwe,ZWE,2010,320.7718811035156,35.99900436401367,1.0808225870132446,107.33903503417969,59.29999923706055,24.329566955566406,0,0.31578946113586426,13973897
